 3, 0.9, 0.031448, 2, 2, 0.9880, 0.4100
 3, 0.9, 0.027203, 2, 2, 0.9580, 0.3490
 3, 0.9, 0.041473, 2, 2, 0.2010, 0.2870
 3, 0.9, 0.029665, 2, 2, 0.8150, 0.4390
 3, 0.9, 0.037947, 2, 2, 0.2490, 0.2790
 3, 0.9, 0.034928, 2, 2, 0.3800, 0.2990
 3, 0.9, 0.019494, 2, 2, 0.4710, 0.3140
 3, 0.9, 0.030332, 2, 2, 0.7900, 0.4670
 3, 0.9, 0.020976, 2, 2, 0.9290, 0.3780
 3, 0.9, 0.028284, 2, 2, 0.9030, 0.4230
